gene,log2FC,pvalue,mean_cancer,mean_normal,FDR
AASDH,-0.23103694559906973,0.1455273675948301,6.6790736350898205,6.91011058068889,0.24136760932002266
AASDHPPT,-0.0629084911558202,0.32798268610498693,9.273486690688623,9.336395181844443,0.4617143824575217
AASS,-0.1481017353679306,0.09513604990911229,3.789540776520958,3.9376425118888885,0.1683562322083488
AATF,0.6862854360041251,5.73960279373442e-25,8.328259615826349,7.641974179822224,2.5549049011798355e-23
AATK,0.017372261801995137,0.8053214740714665,5.613197377335329,5.595825115533334,0.8716448653065662
AB074162,0.580015041515503,4.112454511299488e-08,4.042866382137725,3.462851340622222,2.0598283541710222e-07
AB488780,-0.23019041441636734,0.0015880552364269474,2.7033097898503,2.933500204266667,0.004194724521986672
ABAT,-2.1587761909250833,3.4574413723802673e-26,6.655776315652695,8.814552506577778,1.8354120324840025e-24
ABCA1,0.7197599147290763,8.841794811844166e-16,9.527698067017964,8.807938152288887,1.1963350993198966e-14
ABCA11P,-0.5958705711721892,3.21327831704184e-07,4.451374728538922,5.047245299711111,1.4426963872432752e-06
ABCA12,2.263813781317233,2.8124475484349896e-14,6.377225346161676,4.113411564844443,3.1146563363113536e-13
ABCA13,1.3719338571864257,6.337802847486393e-13,4.98784384711976,3.6159099899333342,5.950304848194036e-12
ABCA17P,0.509581300772056,4.515827365068841e-06,2.9350737933053894,2.4254924925333334,1.743833419624896e-05
ABCA2,0.04090073767731095,0.298231109056889,3.117917353455089,3.077016615777778,0.4296390741230084
ABCA3,-0.15168635261969365,0.19371074464484073,2.734946860958084,2.8866332135777775,0.3046955752422629
ABCA4,-0.001103965865602241,0.7850536088445397,2.2475831882455086,2.248687154111111,0.8571304910461476
ABCA5,-1.0400232120980695,3.5157985775221606e-25,6.854627297257484,7.894650509355554,1.6152905914399e-23
ABCA6,-1.0180023754264806,5.8743612851432935e-08,3.5360072390179638,4.554009614444444,2.882998417075902e-07
ABCA7,-0.43408434340172963,6.606388401253256e-06,4.891288178976048,5.325372522377777,2.487315560649572e-05
ABCA8,-3.6778717103477048,2.4321534154449233e-32,5.648549074185628,9.326420784533333,2.727826967910777e-30
ABCA9,-1.0553444183088496,3.627381388821056e-07,4.232166063646706,5.287510481955556,1.6187728920660379e-06
ABCB1,-1.0301646308967412,1.906812792582995e-09,3.8737002208143707,4.903864851711112,1.1273353150981634e-08
ABCB10,-0.04311239062262029,0.5613050778979285,7.616756853532934,7.659869244155554,0.6823950945388355
ABCB11,-0.0016980023177648462,0.7526302595023164,2.3555965312155687,2.3572945335333335,0.8333420604632694
ABCB4,-0.6012446492644039,0.0011692091255259022,2.248105809646707,2.8493504589111107,0.003161742677228772
ABCB5,-0.030961363359015337,0.103646015184772,2.793640038952096,2.8246014023111115,0.18109361034193078
ABCB6,0.030669264181370615,0.7680205719968607,5.941686459203592,5.911017195022222,0.8444978223417999
ABCB7,-0.34634631293279927,9.90664129887259e-09,6.896465696622755,7.242812009555554,5.3496330639179814e-08
ABCB8,-0.12837502313479776,0.046341452267988,3.7644156522874255,3.8927906754222232,0.09023126715264983
ABCB9,-0.018737887517498386,0.7057413982507464,5.945037161526946,5.963775049044444,0.7965352797936601
ABCC1,0.7483666328622789,7.255042043802082e-15,9.049282401862277,8.300915768999998,8.618658461172983e-14
ABCC10,0.25423691673852034,0.008954931848882004,7.155599766071855,6.901362849333335,0.020544353825571068
ABCC11,0.0033925565346639708,0.5888018858087919,2.242253693556886,2.238861137022222,0.7063267755540962
ABCC12,-0.0011951055262806598,0.6779278123281391,2.081272583251497,2.0824676887777778,0.775355578408789
ABCC13,0.022881140545175427,0.04816962343803638,2.716209468856287,2.6933283283111114,0.09333680422275341
ABCC2,0.103990254840586,0.012809326151791024,2.52857885348503,2.424588598644444,0.02848176699251493
ABCC3,-0.4069328700710564,0.008354880857645582,5.827663203862276,6.234596073933332,0.019293467301466583
ABCC4,1.0124659952540247,2.7225715476955334e-11,7.503233169209582,6.4907671739555575,2.0389036830144828e-10
ABCC5,0.711979747929874,5.6451533568616554e-09,7.435642036952095,6.723662289022221,3.1441360468596565e-08
ABCC6,-0.09787863317498369,0.1804193137801267,2.819865724269461,2.9177443574444446,0.28764503513966266
ABCC6P1,-0.003038630638855455,0.630655305786372,2.3600723165389224,2.363110947177778,0.7396703255756886
ABCC8,-0.02713836788502988,0.06250252267325032,2.7986814055149702,2.8258197734,0.1172178458003252
ABCC9,0.03454580012827657,0.5409002635899061,2.4301577010838322,2.3956119009555557,0.6643887960852056
ABCD1,0.3176486833362606,0.001704808029586378,3.50445478942515,3.1868061060888895,0.0044788159050334515
ABCD1P2,0.016004999797737174,0.03668544589700132,2.492928365353293,2.476923365555556,0.0734993872262163
ABCD2,0.0009246334793080457,0.9017286348277558,2.4132034977904193,2.4122788643111113,0.9377656633635549
ABCD3,-1.0455128677638061,6.686547047376187e-27,9.587139805347304,10.63265267311111,3.7962331623813194e-25
ABCD4,-0.050399983168862406,0.4501934624835112,6.9608262124311375,7.0112261956,0.5824465383277176
ABCE1,0.3974297176871584,5.595475763047764e-08,9.629958736976048,9.23252901928889,2.7543994289701555e-07
ABCF1,0.5319410011455741,1.1718116815752412e-19,8.594823443323353,8.062882442177779,2.5389253100796893e-18
ABCF2,0.6133850593922823,1.4421310645112994e-13,8.13215278897006,7.518767729577778,1.4717198374673742e-12
ABCF3,0.48488779888875566,4.043775834671144e-09,6.476924478844311,5.992036679955556,2.296961050081325e-08
ABCG1,1.3387369696299407,5.1813444530916436e-15,8.00536107602994,6.6666241064,6.246004272220063e-14
ABCG2,-0.4716588986489696,0.0005747751763078874,2.9691582177065867,3.4408171163555563,0.001634865245390908
ABCG4,-0.014633797413972527,0.723658271942109,2.5834766506526945,2.598110448066667,0.8109566176243059
ABCG5,0.0006453928924807784,0.9563340104727835,2.4518046292035924,2.4511592363111117,0.9738134224493479
ABCG8,0.02703007605296026,0.48576265904228366,2.293565879964072,2.2665358039111116,0.6145590455937473
ABHD1,0.0022956425925477753,0.885993213122723,2.704577265281437,2.702281622688889,0.9277739203817765
ABHD10,0.2884294788948756,0.00795607420901797,7.001861292005988,6.713431813111113,0.0184533088021885
ABHD11,-0.9261340058554888,5.024132597878023e-15,6.351366265077845,7.277500270933333,6.075186047736693e-14
ABHD12,-0.5062455186982042,5.363138966714884e-07,8.126956484101797,8.633202002800001,2.343109023456875e-06
ABHD12B,0.029823226266533887,0.7292698336426293,3.083103245844312,3.053280019577778,0.8156870255056394
ABHD13,-0.028371823139854868,0.540785123392753,5.3520432313712565,5.380415054511111,0.6643887960852056
ABHD14A,-0.22527939675183095,0.06171297535863088,5.292237219359281,5.517516616111112,0.11592716553411121
ABHD14A-ACY1,0.03344432632242178,0.7260289663975894,6.903652769233533,6.870208442911111,0.8129665709933862
ABHD14B,-1.172760703150634,4.356494769992622e-20,6.495379789760479,7.668140492911113,9.977637671414534e-19
ABHD15,0.2639987858995352,0.008112313828932781,3.9857402954550905,3.7217415095555553,0.018778808215902675
ABHD16A,0.0006877737139063811,0.9912901888611695,7.330515073269463,7.329827299555556,0.9939401166196397
ABHD16B,-0.00020678383845629256,0.9309538900784124,2.100571277005988,2.100778060844444,0.9578731395869081
ABHD17A,-0.2657922253342644,6.88787731759546e-05,9.244463717910179,9.510255943244443,0.00022565096366922125
ABHD17B,-0.300755079023288,1.0738025610016101e-05,9.05545468375449,9.356209762777778,3.941697833421601e-05
ABHD17C,-0.4878883857309386,0.00010918217769183209,8.223130988802394,8.711019374533333,0.00034729434527862064
ABHD2,-0.22925440114903406,0.019940709378444724,7.424379092628743,7.653633493777777,0.04257988152858752
ABHD3,0.062496506068265845,0.4126655216011609,8.618368641868264,8.555872135799998,0.547667262242128
ABHD4,0.13219351260904677,0.10155161353497742,7.392904736586827,7.26071122397778,0.17801876476251022
ABHD5,-0.7931301780151703,1.4720245134883964e-05,6.908027940251497,7.701158118266667,5.3081041558100096e-05
ABHD6,0.10381740354038627,0.4889865009415004,5.428668405251496,5.32485100171111,0.6172251834522368
ABHD8,0.16567715434890218,0.00010330988510568369,3.5004552702155687,3.3347781158666665,0.0003297154653672817
ABI1,-0.35408686759600805,4.3796645930748036e-05,10.30119662567066,10.655283493266667,0.00014727619913220387
ABI2,0.26943185124204927,0.004839757334627593,7.5766635041976045,7.307231652955555,0.011715366887037594
ABI3,0.14237102889953412,0.08170066749763744,4.61579447945509,4.473423450555556,0.14773660573349756
ABI3BP,-3.025265065507787,3.876479377324952e-37,7.321424026892215,10.346689092400002,7.516427809592788e-35
ABL1,0.5644996448468369,2.1562952003293987e-10,7.6397944058023946,7.075294760955558,1.4371113948015336e-09
ABL2,1.907394608437392,9.738953414702616e-41,7.286771923748503,5.379377315311111,3.1384120299774064e-38
ABLIM1,-1.5706520645056532,1.3732275635068926e-33,10.571771132383233,12.142423196888886,1.7953969516021544e-31
ABLIM2,-0.5994774786310035,0.00034759337596145646,5.493000650724551,6.0924781293555546,0.001021178279660776
ABLIM3,-2.0173862504242184,8.665586431033601e-20,4.87849793266467,6.895884183088889,1.906429014827392e-18
ABO,-0.24921812453226844,0.0009171597011402448,3.7578633222455093,4.007081446777778,0.0025234023523435308
ABR,-0.8746554367342645,1.241872012760464e-17,7.726921473910179,8.601576910644443,2.0456466272109012e-16
ABRA,-1.1658415053700595,0.0022030779046697357,3.1156031960299404,4.2814447014,0.005662370530088019
ABRACL,0.08105784497351998,0.372112193499595,9.622884372017964,9.541826527044444,0.5077787909149362
ABT1,0.24066668885056597,0.0038103898971262934,6.9464241191616765,6.7057574303111105,0.009391545927636497
ABTB1,0.3588418635222883,8.720523784365776e-05,5.216958546077843,4.858116682555555,0.00028137862669057816
ABTB2,-0.10075739474677325,0.5320020417765126,3.9036912862754494,4.004448681022223,0.6568209969699227
AC000111.3,0.006668839675582294,0.657714885762563,2.898992795431138,2.892323955755556,0.7599109521914579
AC002059.10,0.005989897783898801,0.7498922221746261,2.7921537581616764,2.7861638603777776,0.831316151138885
AC002064.5,-0.0014635794514972211,0.6985342757850475,2.252861271748503,2.2543248512000003,0.7906631161552333
AC002310.12,0.04766235890605408,0.1874736363857557,3.4341359900838326,3.3864736311777786,0.29686461350308607
AC002310.7,0.0146438181688624,0.4119724450849259,3.0936387795688622,3.0789949614,0.5470967289769054
AC003973.4,0.003945181056952851,0.5961210431335089,2.4923372046347305,2.4883920235777777,0.7126234080228855
AC003986.5,0.0021799344280775124,0.553929770590555,2.0757683078502995,2.073588373422222,0.6763763416766585
AC003989.4,0.03884638601184287,0.006590539361937581,2.4179837448562873,2.3791373588444444,0.015561562497536827
AC004158.3,-0.002899323028077383,0.7892731394674479,2.6517045731497006,2.654603896177778,0.860013783742033
AC004490.1,-0.0028011193902863774,0.4807107048569864,2.1557844603652696,2.158585579755556,0.6101892331277586
AC004538.3,0.017460494056820153,0.08821879720436447,2.3381424274790423,2.320681933422222,0.15771574308765893
AC004692.5,-0.22452860628848903,5.700116803132748e-06,8.004145914467067,8.228674520755556,2.1657036276266567e-05
AC004941.5,0.0696507181809718,0.21359019706121785,6.661691844736526,6.5920411265555545,0.33019889924058543
AC004951.6,-0.018762287505390773,0.8476265511328316,8.733208999694611,8.751971287200002,0.9019903953266911
AC005162.4,0.060980330639654134,0.03604368370031158,3.8836829143952096,3.8227025837555555,0.07234665172937353
AC005224.2,-0.08408117729194942,0.14745347183532215,2.5382707614191617,2.622351938711111,0.24390799852459305
AC005256.1,0.015384484548503163,0.6746559272551931,2.257476325748503,2.2420918411999997,0.7730432499799088
AC005306.3,-0.03334468903419818,0.47560344688898404,3.574560019988024,3.6079047090222223,0.6053674845447717
AC005498.3,-0.03091908005429156,0.3486631530735308,2.641714413479042,2.6726334935333336,0.4840075805316336
AC005523.2,-0.08732952000332794,0.5533520600430869,4.072583094107783,4.159912614111111,0.6760663818970379
AC005523.3,0.02846487385309393,0.12698438526325795,2.3970764951197605,2.3686116212666666,0.2148648672403004
AC005537.2,-0.003766588865601994,0.3370263159718676,1.975299033245509,1.979065622111111,0.4712848129468482
AC005592.3,-0.0034953999781766054,0.258818510253829,1.7379236565329343,1.741419056511111,0.3846302620555734
AC005606.14,-0.02110053900119846,0.37157940164629677,2.151018053598802,2.1721185926000004,0.50732406669455
AC005754.7,-0.0008069980431137935,0.8222777167896618,2.057264141556886,2.0580711396,0.8835237359285442
AC005785.2,-0.009808669698070815,0.5322363851280184,2.0433284912574847,2.0531371609555555,0.6569330793401877
AC005838.2,0.009103216965402394,0.13138684389936586,1.8709027275209582,1.8617995105555558,0.2213156878758368
AC006026.13,-0.01669671713745835,0.06697701584014162,2.2523161791736523,2.2690128963111107,0.12454763673784464
AC006129.2,-0.37988041328649347,0.026693622472075244,2.3703388658023954,2.750219279088889,0.0552115424119582
AC006538.1,-0.013418937557551303,0.33626133263095936,2.4951314516646708,2.508550389222222,0.4704738757779215
AC007228.11,-0.010429498430073458,0.0821649678961227,2.3515995568143713,2.3620290552444447,0.1485057639200006
AC007255.8,-0.005946521099667423,0.5596853770070753,1.9622625553892215,1.9682090764888889,0.6812939681805641
AC007292.3,-1.1441114919056559,3.299475095583008e-14,3.6354107613832336,4.7795222532888895,3.61724917043312e-13
AC007349.5,0.005110834763805805,0.6853863370228908,2.3760475446526947,2.370936709888889,0.7804912340079463
AC007362.3,-0.004923642193612743,0.6219186974880206,2.5316723034730537,2.5365959456666665,0.7327593094503199
AC007364.1,0.0179264618521624,0.013824998035293391,2.6539666340299397,2.6360401721777773,0.0305353755234591
AC007365.3,-0.03417140049713918,0.31529923129156145,2.736252606347305,2.7704240068444443,0.44816092513828204
AC007389.3,-0.058302052987092345,0.05376970104201956,2.6180213881017966,2.676323441088889,0.10276925568803004
AC007401.2,-0.03599826807771134,0.04968929103135202,2.3373608810778443,2.3733591491555557,0.09593207145366081
AC007557.2,-0.002865797211709431,0.6582636488039277,2.3554947102994013,2.3583605075111107,0.7604681789767163
AC007680.2,-0.004754793768996013,0.4047864334464729,2.2506752202754488,2.2554300140444448,0.5407551583613768
AC007787.2,-0.008632002239254977,0.16881672099697217,1.987134760071856,1.995766762311111,0.2724502064196038
AC007967.3,-0.019343736105257303,0.7085487013116101,3.6227076578502992,3.6420513939555565,0.798954920211406
AC008088.4,0.0278542756532274,0.3669637490018577,2.479750151275449,2.4518958756222218,0.5028526428198181
AC008746.12,0.011074659400532205,0.5253446674264901,2.2469533466227545,2.2358786872222223,0.6508098586569148
AC008753.4,0.01103502598589401,0.6943797484652032,3.5015613814970052,3.4905263555111112,0.7875190167980495
AC009120.6,0.02235498278163739,0.7014980326192913,5.34566665851497,5.323311675733333,0.7931545259107228
AC009133.15,-0.0268731566739846,0.25458129731362994,2.260619657437126,2.2874928141111104,0.37951655476517154
AC009237.8,0.05201379156194186,0.5812902705166078,3.9314998324730532,3.8794860409111114,0.6992597996540476
AC009502.4,-0.0006353547510309365,0.8502492333537688,1.7271175202934135,1.7277528750444444,0.9037729231922985
AC009947.3,-0.01890943188117067,0.37267614547651906,2.89947518602994,2.918384617911111,0.5083361278468317
AC010095.5,0.003346607919361144,0.6470446504478446,2.4719682026526946,2.4686215947333334,0.7522933890058786
AC010145.3,-0.004463673838456916,0.5632376075320566,2.5846667540059878,2.5891304278444447,0.6840531058088782
AC010145.4,-0.001882583728010978,0.7272433393921013,2.293851717227545,2.295734300955556,0.813937661071823
AC010524.4,0.0020100800545566067,0.8918302890389134,2.038447658832335,2.0364375787777784,0.9319940172289366
AC010980.2,0.020688262314837225,0.47302170743274263,2.9194245783592816,2.8987363160444444,0.6030387622477936
AC011997.1,0.03881556659081875,0.06435429290401802,2.4847942782574854,2.4459787116666667,0.12023732007544767
AC012065.7,-0.27492532849115126,5.724951934314221e-05,2.784750378353293,3.0596757068444442,0.00018964369517461904
AC012360.6,-0.005436814683832614,0.41843349993254975,1.9169462989161674,1.9223831136,0.5530128511123347
AC012499.1,-0.0019613755504983565,0.7438263517007384,2.260889630916168,2.2628510064666663,0.8264335903905644
AC012531.25,0.004998652685428873,0.6983709411232785,2.2503531959520955,2.2453545432666666,0.7905173469005399
AC013463.2,0.13912590180997952,0.004752086769043424,2.5526243566766467,2.413498454866667,0.01152387337315459
AC013733.4,-0.00028486419773798843,0.9526579409083151,2.3752618616467065,2.3755467258444445,0.9716445805540016
AC016831.7,0.0334911290272788,0.20131294677385714,2.1835909729161678,2.150099843888889,0.31444840402688773
AC016999.2,-0.0542770750698609,0.023956734879017186,2.235019971263473,2.289297046333334,0.05014913943567367
AC017002.2,0.4391942187805724,1.4344891669996186e-05,3.1757519802694607,2.7365577614888883,5.1841908294031385e-05
AC017104.6,0.023581694226746386,0.16640730834417203,3.813685802293413,3.7901041080666666,0.2691312090842338
AC018462.2,0.021052295711111668,0.5798212498712414,4.164101242,4.143048946288888,0.697958424614113
AC018755.16,0.06554222476753058,0.08068338457984983,4.403708811011976,4.338166586244445,0.1461885166916619
AC018755.17,-0.024115820828342738,0.05465119337064788,2.5056517748383236,2.5297675956666663,0.10416688639790267
AC018766.6,0.008222865489154962,0.6518698062746151,2.1018860593113775,2.0936631938222225,0.7555842396847734
AC018816.3,-0.1310944613194942,0.060024822806692364,2.5003280481916166,2.631422509511111,0.11314614811477355
AC024560.2,-0.8080796237369263,3.9302336278321084e-05,2.5505931157964072,3.3586727395333336,0.0001331611808156355
AC025442.3,-0.12885945486400452,0.02238235940429554,3.115109718113773,3.2439691729777773,0.04725118870366137
AC064852.4,0.00016141902195609958,0.9896754453970643,2.7945431096886226,2.7943816906666665,0.992973784892336
AC067956.1,-0.0022386113491683624,0.5379855337379482,2.113370848473054,2.115609459822222,0.6620648134640843
AC068039.4,-0.005860883755822499,0.9245450022378146,3.4387013436886225,3.444562227444445,0.9536376183933458
AC068138.1,0.0005931898232867105,0.879483194567646,1.929367741245509,1.9287745514222223,0.923731889997601
AC068831.3,-0.023238204903394344,0.08078046022110397,2.84167647102994,2.8649146759333344,0.14635022011710025
AC069277.2,-0.04310222886387294,0.09612911184498493,2.2806621422694606,2.3237643711333336,0.16977491925999655
AC073283.7,-0.02792088454850239,0.30094095679026367,2.180248177251497,2.2081690617999996,0.43239946567201915
AC073321.4,0.004071022940386637,0.5776813213428775,2.5137177532514974,2.5096467303111107,0.6961995592480925
AC074212.6,0.00884920440984649,0.16188803028850304,2.4269577305209578,2.4181085261111113,0.2632711767208929
AC078842.4,-0.005969930828343628,0.13170684779424205,2.165607005838323,2.171576936666667,0.2217241319647015
AC078883.3,0.003458452974850923,0.4132223529662472,1.9563436305748507,1.9528851775999998,0.5482156694809078
AC079305.10,-0.5732886226795739,0.0010485080868955434,2.628511752898204,3.2018003755777777,0.002853218961485494
AC079741.2,-0.016364663113506595,0.07599926994546025,2.5195049011976045,2.535869564311111,0.13887575244406442
AC079767.4,-0.7373497287914836,0.010971388592526214,2.378244086964072,3.1155938157555556,0.02473156364502461
AC079807.4,-0.0012833230391215977,0.7647112895400604,2.185664847227545,2.1869481702666667,0.8420325475083777
AC083843.1,-0.1531606564968735,0.08002863488836309,3.380618794658683,3.5337794511555565,0.14521152262990755
AC083949.1,0.04917613588210168,0.1933772830370592,2.58664994305988,2.5374738071777783,0.30427565063530115
AC084219.3,-0.006860232780173003,0.2801096323864753,2.166174021197605,2.173034253977778,0.4093318253179124
AC087501.1,-0.019052358263738967,0.3540916612688577,2.7691490964251497,2.7882014546888887,0.4893462919685591
AC090627.1,0.0021579475583499708,0.8244681751176159,2.476927932269461,2.474769984711111,0.8849196344087373
AC091133.1,0.11418569665855216,0.10214595632893961,6.470985988502996,6.3568002918444435,0.1788961635644625
AC091633.3,-0.00981727809660704,0.6262869857496514,2.82780110697006,2.837618385066667,0.7360225196075735
AC092155.4,0.0014055926416496334,0.751131638371942,2.2154651127305387,2.214059520088889,0.8319218682413417
AC092192.1,-0.06884788135049913,0.14036503169875447,2.227664713916168,2.296512595266667,0.23416982800798555
AC092620.2,-0.3220863418825024,0.0004953826792666993,4.158567111473054,4.480653453355556,0.001421235824654806
AC092660.1,0.008864617687424747,0.6804577972039871,2.714366406287425,2.7055017886000003,0.7772001996818703
AC092667.2,0.0019515838162331711,0.8868133835969132,3.1099705769940114,3.108018993177778,0.9282807949842097
AC099684.1,-0.005768735598669306,0.6790046644119885,2.743517496556886,2.7492862321555553,0.7761216326995202
AC099850.1,0.03835582709554197,0.20252791261549616,2.528951389784431,2.490595562688889,0.3159579054031469
AC100830.4,-0.004686216106454033,0.7859407703504504,2.1501300714491016,2.1548162875555557,0.857616112505378
AC104537.2,0.007088207373386446,0.6013609290230442,2.4803165018622755,2.473228294488889,0.716589669582426
AC104667.3,-0.0004078875970727758,0.9576995850237048,2.0783784474251497,2.0787863350222224,0.9745756963707992
AC106801.1,-0.0033023723035265906,0.43616754489759735,1.9729047768742514,1.976207149177778,0.568892567965855
AC108056.1,-0.0017992756553564249,0.7267215736757711,2.2777010802335327,2.279500355888889,0.8135526766660945
AC112198.1,0.00835795311310683,0.3506630797553366,2.7063612323353294,2.6980032792222226,0.48616441039823677
AC114730.11,-0.0016383985918824173,0.8169443687347264,2.4730065454970065,2.474644944088889,0.8796916018754961
AC114752.3,-0.0015252356002664058,0.7528791639583453,2.2828356626886226,2.284360898288889,0.8334159984211592
AC124997.1,0.014185478418230257,0.4621611632401186,2.9225295413293413,2.908344062911111,0.593210383875444
AC128677.4,1.5681146295634072,0.00011714204954289619,10.370693241185629,8.802578611622222,0.00037014363948922316
AC136289.1,0.03156881038336712,0.21120174442898793,3.084435010538922,3.052866200155555,0.32710322294288524
AC139100.2,0.0014912976035932335,0.5903797432664629,1.9018160162035933,1.9003247186,0.707636309320162
AC139100.3,0.006843986753026776,0.45706953132619754,2.229871544041916,2.2230275572888893,0.5882742238141081
AC141928.1,-0.00734673214770476,0.64155885473188,2.141895364185629,2.149242096333334,0.7481202077501358
AC144652.1,-0.05152276249940124,0.04142341187907021,2.138887029700599,2.1904097922,0.08180283650898726
AC145343.2,-0.05964118802980689,0.12589562247275202,2.6929349351257486,2.7525761231555554,0.21325918724932008
ACAA1,-1.0904008086517631,2.973189701077519e-28,8.890862278437126,9.98126308708889,2.0185928890401671e-26
ACAA2,-0.371336151156485,0.012961630400972179,6.407215392910182,6.778551544066667,0.02879523289389683
ACACA,0.042017111257617756,0.6300150988137145,8.126345355413173,8.084328244155556,0.739293540919981
ACACB,-1.1337177758581483,2.686353951526208e-09,4.898809136964073,6.032526912822221,1.5607866534007018e-08
ACAD10,-0.32283875707611465,1.759505669579394e-07,4.816296156946107,5.139134914022222,8.132826206055865e-07
ACAD11,0.12333242335795092,0.22013742514659226,6.045339468802395,5.9220070454444445,0.33810460410512394
ACAD8,-0.8282435785752487,8.569959053700951e-15,6.673221803958084,7.501465382533333,1.0076087520487039e-13
ACAD9,-0.03845005009886826,0.6234485129229326,7.4240881543233535,7.462538204422222,0.7339594533407099
ACADL,-0.6437083032264801,8.312129314582042e-05,2.5040958750179643,3.1478041782444444,0.0002689598624206436
ACADM,-0.7083823727115099,9.568139779055935e-14,9.110409295532934,9.818791668244444,9.959919842802538e-13
ACADS,-0.2167206887602111,0.001234684613517651,4.546982650550899,4.76370333931111,0.003325436604742066
ACADSB,-1.2598813773421167,1.7030981713044936e-18,5.277077811724551,6.536959189066668,3.1654659755846317e-17
ACADVL,-0.9597691876456409,4.521009300326275e-19,9.441891291598802,10.401660479244443,9.039600178484937e-18
ACAN,0.16989916571364017,7.915060661757831e-06,3.725467919958084,3.555568754244444,2.9528222393774528e-05
ACAP1,-0.12354358924391207,0.3593593983872144,4.544481521622754,4.668025110866666,0.4950116216194742
ACAP2,-0.21197736555169655,0.00518058093506652,10.564796519514971,10.776773885066667,0.012477020188875997
ACAP3,-0.41331572508942127,0.002822842206042315,5.417809471377246,5.831125196466667,0.0071342792084666045
ACAT1,-1.1540128175167021,6.700782870159627e-15,7.947304135461077,9.101316952977779,7.976790430242053e-14
ACAT2,-0.805514739737589,4.519513826335651e-09,7.823713971017966,8.629228710755555,2.5488409254759602e-08
ACBD3,-0.09380161147571364,0.04873182255148116,10.159975765413174,10.253777376888888,0.0943382773481588
ACBD4,-0.05990044843406528,0.16946008447928976,2.6318917391437124,2.6917921875777777,0.2732572226997075
ACBD5,-0.20927967754970211,0.00010439286478812791,8.958353129850298,9.1676328074,0.00033293960779932625
ACBD6,0.2214658084966059,9.78672297574249e-06,7.04309581102994,6.821630002533334,3.605800671255848e-05
ACCS,-0.4697230416011977,3.1698886453608326e-05,2.7236913815988024,3.1934144232,0.0001088667850583246
ACD,0.5187328861817697,5.109861009546243e-11,7.446462414670657,6.927729528488888,3.676985314010268e-10
ACE,-0.007447159314304397,0.7838309308823934,2.5267754282634733,2.5342225875777777,0.8562450082878569
ACE2,0.2620352048597474,0.018288023908152307,4.201663174904192,3.939627970044445,0.03935571736442107
ACER1,-1.0230645480741183,7.488955272749842e-05,2.570128703281437,3.5931932513555553,0.00024391074254877777
ACER3,-0.00142860961915936,0.9860411295276057,8.09832242758084,8.099751037199999,0.9908518126618179
ACHE,-0.03277674116473728,0.41576971502337956,2.549427287257485,2.5822040284222223,0.5504461913976927
ACIN1,0.1707444724423146,0.006052680199957768,7.836454787508981,7.665710315066667,0.014400054380267622
ACKR1,-1.9735017675608795,5.7662705473076255e-22,5.345315977772454,7.318817745333334,1.6892736251267413e-20
ACKR2,0.005623361094876156,0.7269582785195972,2.4708212350059875,2.4651978739111113,0.8137667468622946
ACKR3,1.5160113251321334,8.786382794698416e-14,10.327398816598802,8.811387491466668,9.171187880597617e-13
ACKR4,0.14738306456659966,0.3611813235515944,5.043850641922155,4.896467577355556,0.49656463663384687
ACLY,0.6333341813286744,2.3350144040847556e-16,9.874768345550898,9.241434164222223,3.351639245009988e-15
ACMSD,0.005453002782169314,0.6651986414231446,2.6264544331377246,2.6210014303555553,0.7658214923803308
ACN9,-0.10172212152188909,0.1799667136695104,6.076342458389222,6.178064579911111,0.28700344383901844
ACO1,0.21627960149660552,0.032154849729302756,6.53831797802994,6.322038376533334,0.06520455214095959
ACO2,-0.20470704640492166,0.004483164978233124,9.516426703239521,9.721133749644443,0.010922448121544664
ACOT1,0.35042701342448446,0.0038589885888357317,5.424399787646707,5.073972774222223,0.009504161346884988
ACOT11,-0.9092391851201596,7.472898243881272e-08,5.771661605413174,6.680900790533333,3.6155616794248994e-07
ACOT12,0.013108867190685825,0.3983301342424307,2.8038350271017967,2.790726159911111,0.5348470347104938
ACOT13,0.5886295332134379,3.9537664570532824e-09,7.49250108472455,6.903871551511112,2.2480660173304945e-08
ACOT4,-0.3799953214481713,0.0009229350801410184,2.945135373640718,3.3251306950888893,0.0025368518300848755
ACOT6,-0.00019763990059828984,0.9760741510028893,2.4133254882994013,2.4135231281999996,0.9856810952441236
ACOT7,1.1357592667630056,8.725546419320963e-13,8.830363535718563,7.694604268955557,8.027362367272363e-12
ACOT8,-0.20279633871922975,0.0027101076408233863,6.399243737502993,6.602040076222223,0.006872895457995907
ACOT9,1.6491858109663342,1.5674014447292498e-27,8.83038365361078,7.181197842644445,9.537804536012031e-26
ACOX1,-1.4054994740014664,9.823339730671046e-23,8.117862089287424,9.52336156328889,3.1522862978647056e-21
ACOX2,-1.1674122373395872,2.7500915322592908e-09,3.079445315682635,4.246857553022222,1.597412903226519e-08
ACOX3,-1.6249020548191613,4.9955363880498134e-17,5.834974349580839,7.4598764044,7.691646874736186e-16
ACOXL,0.013891574985628985,0.4547346353026329,2.889440254185629,2.8755486792,0.586055785882745
ACP1,0.22213938595289484,0.00040041366654248014,9.808602534886228,9.586463148933333,0.001163656127332903
ACP2,0.821763734827945,6.951483181567667e-14,7.3138175546946105,6.4920538198666655,7.309280110030708e-13
ACP5,1.5203040875968075,4.906653031758394e-16,8.651855215263474,7.1315511276666665,6.8204265714843295e-15
